48.16413808036997,48.15228354251962
48.12279984448262,48.1937196231053
48.10388760569071,48.12779087420099
48.16723813918923,48.189153362026815
48.17159299368247,48.142728969249056
48.13653250395349,48.19088347364969
48.10864933045509,48.16956398928228
48.1297022922448,48.14148918382591
48.144986431425444,48.19774018698321
48.144663091786256,48.13067169531655
48.116201595634635,48.14010034415434
48.17579568135105,48.12768665208774
48.18134540605208,48.12687820844576
48.19292662886333,48.13216464790377
48.14184380185302,48.108421122278266
48.137348413909265,48.127850327977605
48.139553186372694,48.116072331137744
48.114836756935134,48.111874090174354
48.16549434092285,48.13237195976769
48.19539631860462,48.1164332389697
48.17331521470404,48.15570769689435
48.193374572847816,48.14382066802909
48.105825560621184,48.17218563145271
48.17664855622598,48.13236513444092
48.19528942270538,48.189142545539625
48.16981820496905,48.17859774130029
48.13279420767119,48.11554239038538
48.108172669154044,48.144690975620975
48.109942606663104,48.10065732496664
48.18928063564452,48.18171244080573
48.163728312863284,48.12075332931247
48.155526813191884,48.150125556982104
48.10981185210639,48.164000570498885
48.15126047471008,48.18040781479869
48.11136886256797,48.1277507287538
48.171430412346716,48.186988588042986
48.148405790425144,48.15213341523034
48.112257932342196,48.100935705718236
48.156694454023615,48.15963957065687
48.10190050671535,48.169919443280286
48.153634180327224,48.14118419970552
48.18419736976883,48.182648195826424
48.106711958961796,48.16789451779182
48.11997010226812,48.15527414927118
48.161208369574155,48.18452156778675
48.115349709731866,48.1011311011081
48.18122242326166,48.123240489315975
48.10603853417052,48.17900524000957
48.12948983277005,48.14649413609608
48.14742488612219,48.16221495052897
